active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version
,,,,,,,,,,,,,,4063,,,,garmin,73,,3488215908,,,,,2024-11-30 16:12:00,,,monitoring_b,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4063,,,,garmin,,,3488215908,3.25,,,,,2024-11-30 16:12:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,200,,,,,,,,,
,,"(6, 1)",,,"(0.039, 0.1234)","(1.5924, 2.3886)",,,,,,,,,,,2024-12-01 00:12:00,,,1942,,,,,,,2024-11-30 16:12:00,,,,,,,,,,,,,,,"(5910, 5910)",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(95, 237, 173, 65, 0, 2, 0, 10, 158, 0, 0, 20, 60, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(95, 237, 173, 65, 0, 3, 0, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-30 16:12:00,,,,,,,,,,,0,0,,,,,
,,,,,,,,,,,on,,,,,,,,,,,,,,,,,,,,,,,,,1101917520,,,,,,,,
,,,,,,,200,200,,,,78,marker,,,,,,,,,,,,,,2024-11-30 16:12:15,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(125, 237, 173, 65, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(125, 237, 173, 65, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(125, 237, 173, 65, 3, 4, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
