active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version
,,,,,,,,,,,,,,4063,,,,garmin,39,,3488215908,,,,,2024-11-25 07:22:00,,,monitoring_b,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4063,,,,garmin,,,3488215908,3.25,,,,,2024-11-25 07:22:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,200,,,,,,,,,
,,"(6, 1)",,,"(0.039, 0.1234)","(1.5924, 2.3886)",,,,,,,,,,,2024-11-25 15:22:00,,,1942,,,,,,,2024-11-25 07:22:00,,,,,,,,,,,,,,,"(6450, 6450)",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(197, 217, 166, 65, 0, 2, 0, 10, 158, 0, 0, 20, 60, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(197, 217, 166, 65, 0, 3, 0, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
12,630.0,walking,,,,,,,422.77,922,,,,,,,,,,,,,531,,,,2024-11-25 07:22:00,,,,,,,,,,,,,,,,,
0,30.0,running,,,,,,,39.41,922,,,,,,,,,,,,,33,,,,2024-11-25 07:22:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-25 07:22:00,,,,,,,,,,,0,0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,52,,,,,1101453720,,,,,,,,
,,,,,,,,,,,on,,,,,,,,,,,,,,,,,,,,,,,,,1101453720,,,,,,,,
,,,,,,,200,200,,,,78,marker,,,,,,,,,,,,,,2024-11-25 07:22:45,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-25 07:23:00,63,,,,,,,,,,-51,,82,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474,,,,,,1101453780,,,,,,,,
,,,,,,,,,,,,,,,77,,,,,,,,,,,,,55764,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(243, 217, 166, 65, 3, 0, 52, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(243, 217, 166, 65, 3, 3, 138, 180, 0, 0, 238, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(243, 217, 166, 65, 3, 4, 232, 4, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(243, 217, 166, 65, 3, 5, 13, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(243, 217, 166, 65, 3, 6, 219, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(243, 217, 166, 65, 3, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(243, 217, 166, 65, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(243, 217, 166, 65, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 18, 32)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-25 07:24:00,45,,,,,,,,,,-26,,82,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411,,,,,,1101453840,,,,,,,,
,,,,,,,,,,,,,,,80,,,,,,,,,,,,,55824,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 90, 17, 40)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-25 07:25:00,71,,,,,,,,,,-61,,82,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,,,,,,1101453900,,,,,,,,
,,,,,,,,,,,,,,,78,,,,,,,,,,,,,55884,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,
,,,,,,,4,4,,,,54,marker,,,,,,,,,,,,,,2024-11-25 07:26:00,,,,,8,1101452820,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-25 07:26:00,66,,,,,,,,,,-55,,82,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306,,,,,,1101453960,,,,,,,,
,,,,,,,,,,,,,,,83,,,,,,,,,,,,,55944,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(152, 54, 12, 56)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-25 07:27:00,47,,,,,,,,,,-29,,82,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,,,,,,1101454020,,,,,,,,
,,,,,,,,,,,,,,,80,,,,,,,,,,,,,56004,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(8, 48, 1, 176)",,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,2024-11-25 07:28:00,,,,,0,1101453060,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2024-11-25 07:28:00,40,,,,,,,,,,-20,,82,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306,,,,,,1101454080,,,,,,,,
,,,,,,,,,,,,,,,75,,,,,,,,,,,,,56064,,,,,,,,,,,,,,,,
